Resistance Fitness Multiplier,Introduction Frequency,Generations to 99% drive-carrying individuals
0.39,0.81,500
0.39,0.82,500
0.39,0.83,500
0.39,0.84,500
0.39,0.85,500
0.39,0.86,500
0.39,0.87,500
0.39,0.88,500
0.39,0.89,500
0.39,0.9,500
0.39,0.91,500
0.39,0.92,500
0.39,0.93,500
0.39,0.94,500
0.39,0.95,500
0.39,0.96,500
0.39,0.97,500
0.39,0.98,500
0.39,0.99,500
0.39,1.0,500
0.4,0.3,1000
0.4,0.31,1000
0.4,0.32,1000
0.4,0.33,1000
0.4,0.34,1000
0.4,0.35,1000
0.4,0.36,1000
0.4,0.37,1000
0.4,0.38,1000
0.4,0.39,1000
0.4,0.4,500
0.4,0.41,500
0.4,0.42,500
0.4,0.43,500
0.4,0.44,500
0.4,0.45,500
0.4,0.46,500
0.4,0.47,500
0.4,0.48,500
0.4,0.49,500
0.4,0.5,500
0.4,0.51,500
0.4,0.52,500
0.4,0.53,500
0.4,0.54,500
0.4,0.55,500
0.4,0.56,500
0.4,0.57,500
0.4,0.58,500
0.4,0.59,500
0.4,0.6,500
0.4,0.61,500
0.4,0.62,500
0.4,0.63,500
0.4,0.64,500
0.4,0.65,500
0.4,0.66,500
0.4,0.67,500
0.4,0.68,500
0.4,0.69,500
0.4,0.7,500
0.4,0.71,500
0.4,0.72,500
0.4,0.73,500
0.4,0.74,500
0.4,0.75,500
0.4,0.76,500
0.4,0.77,500
0.4,0.78,500
0.4,0.79,500
0.4,0.8,500
0.4,0.81,500
0.4,0.82,500
0.4,0.83,500
0.4,0.84,500
0.4,0.85,500
0.4,0.86,500
0.4,0.87,500
0.4,0.88,500
0.4,0.89,500
0.4,0.9,500
0.4,0.91,500
0.4,0.92,500
0.4,0.93,500
0.4,0.94,500
0.4,0.95,500
0.4,0.96,500
0.4,0.97,500
0.4,0.98,500
0.4,0.99,500
0.4,1.0,500
0.41,0.3,1000
0.41,0.31,1000
0.41,0.32,1000
0.41,0.33,1000
0.41,0.34,1000
0.41,0.35,1000
0.41,0.36,1000
0.41,0.37,1000
0.41,0.38,1000
0.41,0.39,1000
0.41,0.4,500
0.41,0.41,500
0.41,0.42,500
0.41,0.43,500
0.41,0.44,500
0.41,0.45,500
0.41,0.46,500
0.41,0.47,500
0.41,0.48,500
0.41,0.49,500
0.41,0.5,500
0.41,0.51,500
0.41,0.52,500
0.41,0.53,500
0.41,0.54,500
0.41,0.55,500
0.41,0.56,500
0.41,0.57,500
0.41,0.58,500
0.41,0.59,500
0.41,0.6,500
0.41,0.61,500
0.41,0.62,500
0.41,0.63,500
0.41,0.64,500
0.41,0.65,500
0.41,0.66,500
0.41,0.67,500
0.41,0.68,500
0.41,0.69,500
0.41,0.7,500
0.41,0.71,500
0.41,0.72,500
0.41,0.73,500
0.41,0.74,500
0.41,0.75,500
0.41,0.76,500
0.41,0.77,500
0.41,0.78,500
0.41,0.79,500
0.41,0.8,500
0.41,0.81,500
0.41,0.82,500
0.41,0.83,500
0.41,0.84,500
0.41,0.85,500
0.41,0.86,500
0.41,0.87,500
0.41,0.88,500
0.41,0.89,500
0.41,0.9,500
0.41,0.91,500
0.41,0.92,500
0.41,0.93,500
0.41,0.94,500
0.41,0.95,500
0.41,0.96,500
0.41,0.97,500
0.41,0.98,500
0.41,0.99,500
0.41,1.0,500
0.42,0.3,1000
0.42,0.31,1000
0.42,0.32,1000
0.42,0.33,1000
0.42,0.34,1000
0.42,0.35,1000
0.42,0.36,1000
0.42,0.37,1000
0.42,0.38,1000
0.42,0.39,500
0.42,0.4,500
0.42,0.41,500
0.42,0.42,500
0.42,0.43,500
0.42,0.44,500
0.42,0.45,500
0.42,0.46,500
0.42,0.47,500
0.42,0.48,500
0.42,0.49,500
0.42,0.5,500
0.42,0.51,500
0.42,0.52,500
0.42,0.53,500
0.42,0.54,500
0.42,0.55,500
0.42,0.56,500
0.42,0.57,500
0.42,0.58,500
0.42,0.59,500
0.42,0.6,500
0.42,0.61,500
0.42,0.62,500
0.42,0.63,500
0.42,0.64,500
0.42,0.65,500
0.42,0.66,500
0.42,0.67,500
0.42,0.68,500
0.42,0.69,500
0.42,0.7,500
0.42,0.71,500
0.42,0.72,500
0.42,0.73,500
0.42,0.74,500
0.42,0.75,500
0.42,0.76,500
0.42,0.77,500
0.42,0.78,500
0.42,0.79,500
0.42,0.8,500
0.42,0.81,500
0.42,0.82,500
0.42,0.83,500
0.42,0.84,500
0.42,0.85,500
0.42,0.86,500
0.42,0.87,500
0.42,0.88,500
0.42,0.89,500
0.42,0.9,500
0.42,0.91,500
0.42,0.92,500
0.42,0.93,500
0.42,0.94,500
0.42,0.95,500
0.42,0.96,500
0.42,0.97,500
0.42,0.98,500
0.42,0.99,500
0.42,1.0,500
0.43,0.3,1000
0.43,0.31,1000
0.43,0.32,1000
0.43,0.33,1000
0.43,0.34,1000
0.43,0.35,1000
0.43,0.36,1000
0.43,0.37,1000
0.43,0.38,500
0.43,0.39,500
0.43,0.4,500
0.43,0.41,500
0.43,0.42,500
0.43,0.43,500
0.43,0.44,500
0.43,0.45,500
0.43,0.46,500
0.43,0.47,500
0.43,0.48,500
0.43,0.49,500
0.43,0.5,500
0.43,0.51,500
0.43,0.52,500
0.43,0.53,500
0.43,0.54,500
0.43,0.55,500
0.43,0.56,500
0.43,0.57,500
0.43,0.58,500
0.43,0.59,500
0.43,0.6,500
0.43,0.61,500
0.43,0.62,500
0.43,0.63,500
0.43,0.64,500
0.43,0.65,500
0.43,0.66,500
0.43,0.67,500
0.43,0.68,500
0.43,0.69,500
0.43,0.7,500
0.43,0.71,500
0.43,0.72,500
0.43,0.73,500
0.43,0.74,500
0.43,0.75,500
0.43,0.76,500
0.43,0.77,500
0.43,0.78,500
0.43,0.79,500
0.43,0.8,500
0.43,0.81,500
0.43,0.82,500
0.43,0.83,500
0.43,0.84,500
0.43,0.85,500
0.43,0.86,500
0.43,0.87,500
0.43,0.88,500
0.43,0.89,500
0.43,0.9,500
0.43,0.91,500
0.43,0.92,500
0.43,0.93,500
0.43,0.94,500
0.43,0.95,500
0.43,0.96,500
0.43,0.97,500
0.43,0.98,500
0.43,0.99,500
0.43,1.0,500
0.44,0.3,1000
0.44,0.31,1000
0.44,0.32,1000
0.44,0.33,1000
0.44,0.34,1000
0.44,0.35,1000
0.44,0.36,1000
0.44,0.37,500
0.44,0.38,500
0.44,0.39,500
0.44,0.4,500
0.44,0.41,500
0.44,0.42,500
0.44,0.43,500
0.44,0.44,500
0.44,0.45,500
0.44,0.46,500
0.44,0.47,500
0.44,0.48,500
0.44,0.49,500
0.44,0.5,500
0.44,0.51,500
0.44,0.52,500
0.44,0.53,500
0.44,0.54,500
0.44,0.55,500
0.44,0.56,500
0.44,0.57,500
0.44,0.58,500
0.44,0.59,500
0.44,0.6,500
0.44,0.61,500
0.44,0.62,500
0.44,0.63,500
0.44,0.64,500
0.44,0.65,500
0.44,0.66,500
0.44,0.67,500
0.44,0.68,500
0.44,0.69,500
0.44,0.7,500
0.44,0.71,500
0.44,0.72,500
0.44,0.73,500
0.44,0.74,500
0.44,0.75,500
0.44,0.76,500
0.44,0.77,500
0.44,0.78,500
0.44,0.79,500
0.44,0.8,500
0.44,0.81,500
0.44,0.82,500
0.44,0.83,500
0.44,0.84,500
0.44,0.85,500
0.44,0.86,500
0.44,0.87,500
0.44,0.88,500
0.44,0.89,500
0.44,0.9,500
0.44,0.91,500
0.44,0.92,500
0.44,0.93,500
0.44,0.94,500
0.44,0.95,500
0.44,0.96,500
0.44,0.97,500
0.44,0.98,500
0.44,0.99,500
0.44,1.0,500
0.45,0.3,1000
0.45,0.31,1000
0.45,0.32,1000
0.45,0.33,1000
0.45,0.34,1000
0.45,0.35,1000
0.45,0.36,1000
0.45,0.37,500
0.45,0.38,500
0.45,0.39,500
0.45,0.4,500
0.45,0.41,500
0.45,0.42,500
0.45,0.43,500
0.45,0.44,500
0.45,0.45,500
0.45,0.46,500
0.45,0.47,500
0.45,0.48,500
0.45,0.49,500
0.45,0.5,500
0.45,0.51,500
0.45,0.52,500
0.45,0.53,500
0.45,0.54,500
0.45,0.55,500
0.45,0.56,500
0.45,0.57,500
0.45,0.58,500
0.45,0.59,500
0.45,0.6,500
0.45,0.61,500
0.45,0.62,500
0.45,0.63,500
0.45,0.64,500
0.45,0.65,500
0.45,0.66,500
0.45,0.67,500
0.45,0.68,500
0.45,0.69,500
0.45,0.7,500
0.45,0.71,500
0.45,0.72,500
0.45,0.73,500
0.45,0.74,500
0.45,0.75,500
0.45,0.76,500
0.45,0.77,500
0.45,0.78,500
0.45,0.79,500
0.45,0.8,500
0.45,0.81,500
0.45,0.82,500
0.45,0.83,500
0.45,0.84,500
0.45,0.85,500
0.45,0.86,500
0.45,0.87,500
0.45,0.88,500
0.45,0.89,500
0.45,0.9,500
0.45,0.91,500
0.45,0.92,500
0.45,0.93,500
0.45,0.94,500
0.45,0.95,500
0.45,0.96,500
0.45,0.97,500
0.45,0.98,500
0.45,0.99,500
0.45,1.0,500
0.46,0.3,1000
0.46,0.31,1000
0.46,0.32,1000
0.46,0.33,1000
0.46,0.34,1000
0.46,0.35,1000
0.46,0.36,500
0.46,0.37,500
0.46,0.38,500
0.46,0.39,500
0.46,0.4,500
0.46,0.41,500
0.46,0.42,500
0.46,0.43,500
0.46,0.44,500
0.46,0.45,500
0.46,0.46,500
0.46,0.47,500
0.46,0.48,500
0.46,0.49,500
0.46,0.5,500
0.46,0.51,500
0.46,0.52,500
0.46,0.53,500
0.46,0.54,500
0.46,0.55,500
0.46,0.56,500
0.46,0.57,500
0.46,0.58,500
0.46,0.59,500
0.46,0.6,500
0.46,0.61,500
0.46,0.62,500
0.46,0.63,500
0.46,0.64,500
0.46,0.65,500
0.46,0.66,500
0.46,0.67,500
0.46,0.68,500
0.46,0.69,500
0.46,0.7,500
0.46,0.71,500
0.46,0.72,500
0.46,0.73,500
0.46,0.74,500
0.46,0.75,500
0.46,0.76,500
0.46,0.77,500
0.46,0.78,500
0.46,0.79,500
0.46,0.8,500
0.46,0.81,500
0.46,0.82,500
0.46,0.83,500
0.46,0.84,500
0.46,0.85,500
0.46,0.86,500
0.46,0.87,500
0.46,0.88,500
0.46,0.89,500
0.46,0.9,500
0.46,0.91,500
0.46,0.92,500
0.46,0.93,500
0.46,0.94,500
0.46,0.95,500
0.46,0.96,500
0.46,0.97,500
0.46,0.98,500
0.46,0.99,500
0.46,1.0,500
0.47,0.3,1000
0.47,0.31,1000
0.47,0.32,1000
0.47,0.33,1000
0.47,0.34,1000
0.47,0.35,500
0.47,0.36,500
0.47,0.37,500
0.47,0.38,500
0.47,0.39,500
0.47,0.4,500
0.47,0.41,500
0.47,0.42,500
0.47,0.43,500
0.47,0.44,500
0.47,0.45,500
0.47,0.46,500
0.47,0.47,500
0.47,0.48,500
0.47,0.49,500
0.47,0.5,500
0.47,0.51,500
0.47,0.52,500
0.47,0.53,500
0.47,0.54,500
0.47,0.55,500
0.47,0.56,500
0.47,0.57,500
0.47,0.58,500
0.47,0.59,500
0.47,0.6,500
0.47,0.61,500
0.47,0.62,500
0.47,0.63,500
0.47,0.64,500
0.47,0.65,500
0.47,0.66,500
0.47,0.67,500
0.47,0.68,500
0.47,0.69,500
0.47,0.7,500
0.47,0.71,500
0.47,0.72,500
0.47,0.73,500
0.47,0.74,500
0.47,0.75,500
0.47,0.76,500
0.47,0.77,500
0.47,0.78,500
0.47,0.79,500
0.47,0.8,500
0.47,0.81,500
0.47,0.82,500
0.47,0.83,500
0.47,0.84,500
0.47,0.85,500
0.47,0.86,500
0.47,0.87,500
0.47,0.88,500
0.47,0.89,500
0.47,0.9,500
0.47,0.91,500
0.47,0.92,500
0.47,0.93,500
0.47,0.94,500
0.47,0.95,500
0.47,0.96,500
0.47,0.97,500
0.47,0.98,500
0.47,0.99,500
0.47,1.0,500
0.48,0.3,1000
0.48,0.31,1000
0.48,0.32,1000
0.48,0.33,1000
0.48,0.34,1000
0.48,0.35,500
0.48,0.36,500
0.48,0.37,500
0.48,0.38,500
0.48,0.39,500
0.48,0.4,500
0.48,0.41,500
0.48,0.42,500
0.48,0.43,500
0.48,0.44,500
0.48,0.45,500
0.48,0.46,500
0.48,0.47,500
0.48,0.48,500
0.48,0.49,500
0.48,0.5,500
0.48,0.51,500
0.48,0.52,500
0.48,0.53,500
0.48,0.54,500
0.48,0.55,500
0.48,0.56,500
0.48,0.57,500
0.48,0.58,500
0.48,0.59,500
0.48,0.6,500
0.48,0.61,500
0.48,0.62,500
0.48,0.63,500
0.48,0.64,500
0.48,0.65,500
0.48,0.66,500
0.48,0.67,500
0.48,0.68,500
0.48,0.69,500
0.48,0.7,500
0.48,0.71,500
0.48,0.72,500
0.48,0.73,500
0.48,0.74,500
0.48,0.75,500
0.48,0.76,500
0.48,0.77,500
0.48,0.78,500
0.48,0.79,500
0.48,0.8,500
0.48,0.81,500
0.48,0.82,500
0.48,0.83,500
0.48,0.84,500
0.48,0.85,500
0.48,0.86,500
0.48,0.87,500
0.48,0.88,500
0.48,0.89,500
0.48,0.9,500
0.48,0.91,500
0.48,0.92,500
0.48,0.93,500
0.48,0.94,500
0.48,0.95,500
0.48,0.96,500
0.48,0.97,500
0.48,0.98,500
0.48,0.99,500
0.48,1.0,500
0.49,0.3,1000
0.49,0.31,1000
0.49,0.32,1000
0.49,0.33,1000
0.49,0.34,500
0.49,0.35,500
0.49,0.36,500
0.49,0.37,500
0.49,0.38,500
0.49,0.39,500
0.49,0.4,500
0.49,0.41,500
0.49,0.42,500
0.49,0.43,500
0.49,0.44,500
0.49,0.45,500
0.49,0.46,500
0.49,0.47,500
0.49,0.48,500
0.49,0.49,500
0.49,0.5,500
0.49,0.51,500
0.49,0.52,500
0.49,0.53,500
0.49,0.54,500
0.49,0.55,500
0.49,0.56,500
0.49,0.57,500
0.49,0.58,500
0.49,0.59,500
0.49,0.6,500
0.49,0.61,500
0.49,0.62,500
0.49,0.63,500
0.49,0.64,500
0.49,0.65,500
0.49,0.66,500
0.49,0.67,500
0.49,0.68,500
0.49,0.69,500
0.49,0.7,500
0.49,0.71,500
0.49,0.72,500
0.49,0.73,500
0.49,0.74,500
0.49,0.75,500
0.49,0.76,500
0.49,0.77,500
0.49,0.78,500
0.49,0.79,500
0.49,0.8,500
0.49,0.81,500
0.49,0.82,500
0.49,0.83,500
0.49,0.84,500
0.49,0.85,500
0.49,0.86,500
0.49,0.87,500
0.49,0.88,500
0.49,0.89,500
0.49,0.9,500
0.49,0.91,500
0.49,0.92,500
0.49,0.93,500
0.49,0.94,500
0.49,0.95,500
0.49,0.96,500
0.49,0.97,500
0.49,0.98,500
0.49,0.99,500
0.49,1.0,500
0.5,0.3,1000
0.5,0.31,1000
0.5,0.32,1000
0.5,0.33,500
0.5,0.34,500
0.5,0.35,500
0.5,0.36,500
0.5,0.37,500
0.5,0.38,500
0.5,0.39,500
0.5,0.4,500
0.5,0.41,500
0.5,0.42,500
0.5,0.43,500
0.5,0.44,500
0.5,0.45,500
0.5,0.46,500
0.5,0.47,500
0.5,0.48,500
0.5,0.49,500
0.5,0.5,500
0.5,0.51,500
0.5,0.52,500
0.5,0.53,500
0.5,0.54,500
0.5,0.55,500
0.5,0.56,500
0.5,0.57,500
0.5,0.58,500
0.5,0.59,500
0.5,0.6,500
0.5,0.61,500
0.5,0.62,500
0.5,0.63,500
0.5,0.64,500
0.5,0.65,500
0.5,0.66,500
0.5,0.67,500
0.5,0.68,500
0.5,0.69,500
0.5,0.7,500
0.5,0.71,500
0.5,0.72,500
0.5,0.73,500
0.5,0.74,500
0.5,0.75,500
0.5,0.76,500
0.5,0.77,500
0.5,0.78,500
0.5,0.79,500
0.5,0.8,500
0.5,0.81,500
0.5,0.82,500
0.5,0.83,500
0.5,0.84,500
0.5,0.85,500
0.5,0.86,500
0.5,0.87,500
0.5,0.88,500
0.5,0.89,500
0.5,0.9,500
0.5,0.91,500
0.5,0.92,500
0.5,0.93,500
0.5,0.94,500
0.5,0.95,500
0.5,0.96,500
0.5,0.97,500
0.5,0.98,500
0.5,0.99,500
0.5,1.0,500
