Drive Homozygote Fitness,Introduction Frequency,Generations to 99% drive-carrying individuals
0.52,0.96,2.05
0.52,0.97,1
0.52,0.98,1
0.52,0.99,1
0.52,1,1
0.53,0.6,1000
0.53,0.61,1000
0.53,0.62,1000
0.53,0.63,1000
0.53,0.64,1000
0.53,0.65,1000
0.53,0.66,1000
0.53,0.67,1000
0.53,0.68,1000
0.53,0.69,1000
0.53,0.7,1000
0.53,0.71,1000
0.53,0.72,1000
0.53,0.73,1000
0.53,0.74,1000
0.53,0.75,1000
0.53,0.76,1000
0.53,0.77,1000
0.53,0.78,1000
0.53,0.79,1000
0.53,0.8,1000
0.53,0.81,1000
0.53,0.82,1000
0.53,0.83,1000
0.53,0.84,1000
0.53,0.85,1000
0.53,0.86,12.6
0.53,0.87,10.5
0.53,0.88,9.1
0.53,0.89,6.7
0.53,0.9,5.65
0.53,0.91,4.9
0.53,0.92,4.2
0.53,0.93,4.45
0.53,0.94,3.4
0.53,0.95,2.5
0.53,0.96,2.1
0.53,0.97,1.05
0.53,0.98,1
0.53,0.99,1
0.53,1,1
0.54,0.6,1000
0.54,0.61,1000
0.54,0.62,1000
0.54,0.63,1000
0.54,0.64,1000
0.54,0.65,1000
0.54,0.66,1000
0.54,0.67,1000
0.54,0.68,1000
0.54,0.69,1000
0.54,0.7,1000
0.54,0.71,1000
0.54,0.72,1000
0.54,0.73,1000
0.54,0.74,1000
0.54,0.75,1000
0.54,0.76,1000
0.54,0.77,1000
0.54,0.78,1000
0.54,0.79,1000
0.54,0.8,1000
0.54,0.81,1000
0.54,0.82,1000
0.54,0.83,1000
0.54,0.84,1000
0.54,0.85,12.333
0.54,0.86,11
0.54,0.87,10.842
0.54,0.88,8.6842
0.54,0.89,6.3
0.54,0.9,5.4
0.54,0.91,4.55
0.54,0.92,4.3158
0.54,0.93,3.3
0.54,0.94,3.15
0.54,0.95,2.85
0.54,0.96,2.1
0.54,0.97,1
0.54,0.98,1
0.54,0.99,1
0.54,1,1
0.55,0.6,1000
0.55,0.61,1000
0.55,0.62,1000
0.55,0.63,1000
0.55,0.64,1000
0.55,0.65,1000
0.55,0.66,1000
0.55,0.67,1000
0.55,0.68,1000
0.55,0.69,1000
0.55,0.7,1000
0.55,0.71,1000
0.55,0.72,1000
0.55,0.73,1000
0.55,0.74,1000
0.55,0.75,1000
0.55,0.76,1000
0.55,0.77,1000
0.55,0.78,1000
0.55,0.79,1000
0.55,0.8,1000
0.55,0.81,1000
0.55,0.82,1000
0.55,0.83,1000
0.55,0.84,18
0.55,0.85,10.333
0.55,0.86,10.643
0.55,0.87,8.0526
0.55,0.88,6.8
0.55,0.89,6.05
0.55,0.9,5.2
0.55,0.91,4.4
0.55,0.92,4.05
0.55,0.93,3.65
0.55,0.94,2.8
0.55,0.95,2.55
0.55,0.96,1.95
0.55,0.97,1
0.55,0.98,1
0.55,0.99,1
0.55,1,1
0.56,0.6,1000
0.56,0.61,1000
0.56,0.62,1000
0.56,0.63,1000
0.56,0.64,1000
0.56,0.65,1000
0.56,0.66,1000
0.56,0.67,1000
0.56,0.68,1000
0.56,0.69,1000
0.56,0.7,1000
0.56,0.71,1000
0.56,0.72,1000
0.56,0.73,1000
0.56,0.74,1000
0.56,0.75,1000
0.56,0.76,1000
0.56,0.77,1000
0.56,0.78,1000
0.56,0.79,1000
0.56,0.8,1000
0.56,0.81,1000
0.56,0.82,1000
0.56,0.83,1000
0.56,0.84,1000
0.56,0.85,12.889
0.56,0.86,10.368
0.56,0.87,7.7
0.56,0.88,6.35
0.56,0.89,5.95
0.56,0.9,5.05
0.56,0.91,4.1
0.56,0.92,4.15
0.56,0.93,3.65
0.56,0.94,3.2
0.56,0.95,2.55
0.56,0.96,1.85
0.56,0.97,1
0.56,0.98,1
0.56,0.99,1
0.56,1,1
0.57,0.6,1000
0.57,0.61,1000
0.57,0.62,1000
0.57,0.63,1000
0.57,0.64,1000
0.57,0.65,1000
0.57,0.66,1000
0.57,0.67,1000
0.57,0.68,1000
0.57,0.69,1000
0.57,0.7,1000
0.57,0.71,1000
0.57,0.72,1000
0.57,0.73,1000
0.57,0.74,1000
0.57,0.75,1000
0.57,0.76,1000
0.57,0.77,1000
0.57,0.78,1000
0.57,0.79,1000
0.57,0.8,1000
0.57,0.81,1000
0.57,0.82,1000
0.57,0.83,1000
0.57,0.84,13.5
0.57,0.85,10.636
0.57,0.86,9.35
0.57,0.87,6.95
0.57,0.88,6.15
0.57,0.89,5.9
0.57,0.9,5
0.57,0.91,4.5
0.57,0.92,3.5
0.57,0.93,3.35
0.57,0.94,2.85
0.57,0.95,2.4
0.57,0.96,2
0.57,0.97,1
0.57,0.98,1
0.57,0.99,1
0.57,1,1
0.58,0.6,1000
0.58,0.61,1000
0.58,0.62,1000
0.58,0.63,1000
0.58,0.64,1000
0.58,0.65,1000
0.58,0.66,1000
0.58,0.67,1000
0.58,0.68,1000
0.58,0.69,1000
0.58,0.7,1000
0.58,0.71,1000
0.58,0.72,1000
0.58,0.73,1000
0.58,0.74,1000
0.58,0.75,1000
0.58,0.76,1000
0.58,0.77,1000
0.58,0.78,1000
0.58,0.79,1000
0.58,0.8,1000
0.58,0.81,1000
0.58,0.82,1000
0.58,0.83,1000
0.58,0.84,14.75
0.58,0.85,11.125
0.58,0.86,7.5
0.58,0.87,7.1
0.58,0.88,6.25
0.58,0.89,5.3
0.58,0.9,4.7
0.58,0.91,4.15
0.58,0.92,3.4
0.58,0.93,3.05
0.58,0.94,2.85
0.58,0.95,2.5
0.58,0.96,1.85
0.58,0.97,1
0.58,0.98,1
0.58,0.99,1
0.58,1,1
0.59,0.6,1000
0.59,0.61,1000
0.59,0.62,1000
0.59,0.63,1000
0.59,0.64,1000
0.59,0.65,1000
0.59,0.66,1000
0.59,0.67,1000
0.59,0.68,1000
0.59,0.69,1000
0.59,0.7,1000
0.59,0.71,1000
0.59,0.72,1000
0.59,0.73,1000
0.59,0.74,1000
0.59,0.75,1000
0.59,0.76,1000
0.59,0.77,1000
0.59,0.78,1000
0.59,0.79,1000
0.59,0.8,1000
0.59,0.81,1000
0.59,0.82,1000
0.59,0.83,15
0.59,0.84,11.5
0.59,0.85,10.211
0.59,0.86,7.4
0.59,0.87,6.3
0.59,0.88,5.7
0.59,0.89,5.35
0.59,0.9,4.6
0.59,0.91,4.15
0.59,0.92,3.4
0.59,0.93,3.35
0.59,0.94,2.7
0.59,0.95,2.3
0.59,0.96,1.9
0.59,0.97,1
0.59,0.98,1
0.59,0.99,1
0.59,1,1
0.6,0.6,1000
0.6,0.61,1000
0.6,0.62,1000
0.6,0.63,1000
0.6,0.64,1000
0.6,0.65,1000
0.6,0.66,1000
0.6,0.67,1000
0.6,0.68,1000
0.6,0.69,1000
0.6,0.7,1000
0.6,0.71,1000
0.6,0.72,1000
0.6,0.73,1000
0.6,0.74,1000
0.6,0.75,1000
0.6,0.76,1000
0.6,0.77,1000
0.6,0.78,1000
0.6,0.79,1000
0.6,0.8,1000
0.6,0.81,1000
0.6,0.82,12
0.6,0.83,13
0.6,0.84,11.176
0.6,0.85,8.5
0.6,0.86,7.25
0.6,0.87,6.2
0.6,0.88,5.6
0.6,0.89,5
0.6,0.9,4.3
0.6,0.91,3.95
0.6,0.92,3.65
0.6,0.93,3.1
0.6,0.94,2.9
0.6,0.95,2.35
0.6,0.96,1.95
0.6,0.97,1
0.6,0.98,1
0.6,0.99,1
0.6,1,1
0.61,0.6,1000
0.61,0.61,1000
0.61,0.62,1000
0.61,0.63,1000
0.61,0.64,1000
0.61,0.65,1000
0.61,0.66,1000
0.61,0.67,1000
0.61,0.68,1000
0.61,0.69,1000
0.61,0.7,1000
0.61,0.71,1000
0.61,0.72,1000
0.61,0.73,1000
0.61,0.74,1000
0.61,0.75,1000
0.61,0.76,1000
0.61,0.77,1000
0.61,0.78,1000
0.61,0.79,1000
0.61,0.8,1000
0.61,0.81,1000
0.61,0.82,15
0.61,0.83,12.333
0.61,0.84,11.55
0.61,0.85,7.9
0.61,0.86,7.25
0.61,0.87,6
0.61,0.88,5.75
0.61,0.89,4.9
0.61,0.9,4.3
0.61,0.91,3.85
0.61,0.92,3.35
0.61,0.93,3.05
0.61,0.94,2.95
0.61,0.95,2.25
0.61,0.96,1.9
0.61,0.97,1
0.61,0.98,1
0.61,0.99,1
0.61,1,1
0.62,0.6,1000
0.62,0.61,1000
0.62,0.62,1000
0.62,0.63,1000
0.62,0.64,1000
0.62,0.65,1000
0.62,0.66,1000
0.62,0.67,1000
0.62,0.68,1000
0.62,0.69,1000
0.62,0.7,1000
0.62,0.71,1000
0.62,0.72,1000
0.62,0.73,1000
0.62,0.74,1000
0.62,0.75,1000
0.62,0.76,1000
0.62,0.77,1000
0.62,0.78,1000
0.62,0.79,1000
0.62,0.8,1000
0.62,0.81,1000
0.62,0.82,13.556
0.62,0.83,11.105
0.62,0.84,9.3
0.62,0.85,7.85
0.62,0.86,6.65
0.62,0.87,5.55
0.62,0.88,5.35
0.62,0.89,4.45
0.62,0.9,4.25
0.62,0.91,4.05
0.62,0.92,3.4
0.62,0.93,3
0.62,0.94,2.65
0.62,0.95,2.05
0.62,0.96,1.75
0.62,0.97,1
0.62,0.98,1
0.62,0.99,1
0.62,1,1
0.63,0.6,1000
0.63,0.61,1000
0.63,0.62,1000
0.63,0.63,1000
0.63,0.64,1000
0.63,0.65,1000
0.63,0.66,1000
0.63,0.67,1000
0.63,0.68,1000
0.63,0.69,1000
0.63,0.7,1000
0.63,0.71,1000
0.63,0.72,1000
0.63,0.73,1000
0.63,0.74,1000
0.63,0.75,1000
0.63,0.76,1000
0.63,0.77,1000
0.63,0.78,1000
0.63,0.79,1000
0.63,0.8,1000
0.63,0.81,14.667
0.63,0.82,11.8
0.63,0.83,9.6842
0.63,0.84,9.25
0.63,0.85,7.2
0.63,0.86,6
0.63,0.87,5.75
0.63,0.88,5.05
0.63,0.89,4.55
0.63,0.9,4.2
0.63,0.91,3.55
0.63,0.92,3.1
0.63,0.93,3.15
0.63,0.94,2.65
0.63,0.95,2.25
0.63,0.96,1.9
0.63,0.97,1
0.63,0.98,1
0.63,0.99,1
0.63,1,1
0.64,0.6,1000
0.64,0.61,1000
0.64,0.62,1000
0.64,0.63,1000
0.64,0.64,1000
0.64,0.65,1000
0.64,0.66,1000
0.64,0.67,1000
0.64,0.68,1000
0.64,0.69,1000
0.64,0.7,1000
0.64,0.71,1000
0.64,0.72,1000
0.64,0.73,1000
0.64,0.74,1000
0.64,0.75,1000
0.64,0.76,1000
0.64,0.77,1000
0.64,0.78,1000
0.64,0.79,1000
0.64,0.8,14
0.64,0.81,13.167
0.64,0.82,12.158
0.64,0.83,8.85
0.64,0.84,7.5
0.64,0.85,6.65
0.64,0.86,6.15
0.64,0.87,5.5
0.64,0.88,4.7
0.64,0.89,4.35
0.64,0.9,4.25
0.64,0.91,3.75
0.64,0.92,3.2
0.64,0.93,2.95
0.64,0.94,2.5
0.64,0.95,2.25
0.64,0.96,1.55
0.64,0.97,1
0.64,0.98,1
0.64,0.99,1
0.64,1,1
0.65,0.6,1000
0.65,0.61,1000
0.65,0.62,1000
0.65,0.63,1000
0.65,0.64,1000
0.65,0.65,1000
0.65,0.66,1000
0.65,0.67,1000
0.65,0.68,1000
0.65,0.69,1000
0.65,0.7,1000
0.65,0.71,1000
0.65,0.72,1000
0.65,0.73,1000
0.65,0.74,1000
0.65,0.75,1000
0.65,0.76,1000
0.65,0.77,1000
0.65,0.78,1000
0.65,0.79,1000
0.65,0.8,15.8
0.65,0.81,12.579
0.65,0.82,10.05
0.65,0.83,8.25
0.65,0.84,7.2
0.65,0.85,6.25
0.65,0.86,5.9
0.65,0.87,5.45
0.65,0.88,5
0.65,0.89,4.65
0.65,0.9,3.6
0.65,0.91,3.65
0.65,0.92,3.2
0.65,0.93,3
0.65,0.94,2.4
0.65,0.95,2.25
0.65,0.96,1.7
0.65,0.97,1
0.65,0.98,1
0.65,0.99,1
0.65,1,1
0.66,0.6,1000
0.66,0.61,1000
0.66,0.62,1000
0.66,0.63,1000
0.66,0.64,1000
0.66,0.65,1000
0.66,0.66,1000
0.66,0.67,1000
0.66,0.68,1000
0.66,0.69,1000
0.66,0.7,1000
0.66,0.71,1000
0.66,0.72,1000
0.66,0.73,1000
0.66,0.74,1000
0.66,0.75,1000
0.66,0.76,1000
0.66,0.77,1000
0.66,0.78,1000
0.66,0.79,17
0.66,0.8,13.778
0.66,0.81,11.105
0.66,0.82,8.8
0.66,0.83,8
0.66,0.84,6.9
0.66,0.85,6.1
0.66,0.86,5.75
0.66,0.87,5.6
0.66,0.88,4.6
0.66,0.89,4.2
0.66,0.9,3.8
0.66,0.91,3.35
0.66,0.92,3.3
0.66,0.93,3
0.66,0.94,2.75
0.66,0.95,2.3
0.66,0.96,1.75
0.66,0.97,1
0.66,0.98,1
0.66,0.99,1
0.66,1,1
0.67,0.6,1000
0.67,0.61,1000
0.67,0.62,1000
0.67,0.63,1000
0.67,0.64,1000
0.67,0.65,1000
0.67,0.66,1000
0.67,0.67,1000
0.67,0.68,1000
0.67,0.69,1000
0.67,0.7,1000
0.67,0.71,1000
0.67,0.72,1000
0.67,0.73,1000
0.67,0.74,1000
0.67,0.75,1000
0.67,0.76,1000
0.67,0.77,1000
0.67,0.78,1000
0.67,0.79,15.75
0.67,0.8,13.167
0.67,0.81,10.65
0.67,0.82,9.05
0.67,0.83,7.4
0.67,0.84,6.7
0.67,0.85,5.9
0.67,0.86,5.4
0.67,0.87,4.95
0.67,0.88,4.7
0.67,0.89,4.15
0.67,0.9,3.75
0.67,0.91,3.4
0.67,0.92,3.25
0.67,0.93,2.95
0.67,0.94,2.45
0.67,0.95,2.1
0.67,0.96,1.6
0.67,0.97,1
0.67,0.98,1
0.67,0.99,1
0.67,1,1
0.68,0.6,1000
0.68,0.61,1000
0.68,0.62,1000
0.68,0.63,1000
0.68,0.64,1000
0.68,0.65,1000
0.68,0.66,1000
0.68,0.67,1000
0.68,0.68,1000
0.68,0.69,1000
0.68,0.7,1000
0.68,0.71,1000
0.68,0.72,1000
0.68,0.73,1000
0.68,0.74,1000
0.68,0.75,1000
0.68,0.76,1000
0.68,0.77,1000
0.68,0.78,15.667
0.68,0.79,13.7
0.68,0.8,11.789
0.68,0.81,9.2
0.68,0.82,7.95
0.68,0.83,7.15
0.68,0.84,6.6
0.68,0.85,5.85
0.68,0.86,5.2
0.68,0.87,4.95
0.68,0.88,4.6
0.68,0.89,4.05
0.68,0.9,3.75
0.68,0.91,3.35
0.68,0.92,3.15
0.68,0.93,2.85
0.68,0.94,2.4
0.68,0.95,2.1
0.68,0.96,1.2
0.68,0.97,1
0.68,0.98,1
0.68,0.99,1
0.68,1,1
0.69,0.6,1000
0.69,0.61,1000
0.69,0.62,1000
0.69,0.63,1000
0.69,0.64,1000
0.69,0.65,1000
0.69,0.66,1000
0.69,0.67,1000
0.69,0.68,1000
0.69,0.69,1000
0.69,0.7,1000
0.69,0.71,1000
0.69,0.72,1000
0.69,0.73,1000
0.69,0.74,1000
0.69,0.75,1000
0.69,0.76,1000
0.69,0.77,1000
0.69,0.78,12.8
0.69,0.79,14.312
0.69,0.8,10.6
0.69,0.81,8.3
0.69,0.82,7.45
0.69,0.83,6.6
0.69,0.84,5.9
0.69,0.85,5.55
0.69,0.86,5
0.69,0.87,4.9
0.69,0.88,4.55
0.69,0.89,4.15
0.69,0.9,3.6
0.69,0.91,3.2
0.69,0.92,2.95
0.69,0.93,2.8
0.69,0.94,2.4
0.69,0.95,2.25
0.69,0.96,1.7
0.69,0.97,1
0.69,0.98,1
0.69,0.99,1
0.69,1,1
0.7,0.6,1000
0.7,0.61,1000
0.7,0.62,1000
0.7,0.63,1000
0.7,0.64,1000
0.7,0.65,1000
0.7,0.66,1000
0.7,0.67,1000
0.7,0.68,1000
0.7,0.69,1000
0.7,0.7,1000
0.7,0.71,1000
0.7,0.72,1000
0.7,0.73,1000
0.7,0.74,1000
0.7,0.75,1000
0.7,0.76,1000
0.7,0.77,14
0.7,0.78,14.333
0.7,0.79,11.5
0.7,0.8,9.6
0.7,0.81,8.2
0.7,0.82,7.1
0.7,0.83,6.6
0.7,0.84,6.25
0.7,0.85,5.55
0.7,0.86,4.9
0.7,0.87,4.65
0.7,0.88,4.3
0.7,0.89,3.85
0.7,0.9,3.55
0.7,0.91,3.2
0.7,0.92,3
0.7,0.93,2.8
0.7,0.94,2.45
0.7,0.95,2.15
0.7,0.96,1.35
0.7,0.97,1
0.7,0.98,1
0.7,0.99,1
0.7,1,1
0.71,0.6,1000
0.71,0.61,1000
0.71,0.62,1000
0.71,0.63,1000
0.71,0.64,1000
0.71,0.65,1000
0.71,0.66,1000
0.71,0.67,1000
0.71,0.68,1000
0.71,0.69,1000
0.71,0.7,1000
0.71,0.71,1000
0.71,0.72,1000
0.71,0.73,1000
0.71,0.74,1000
0.71,0.75,1000
0.71,0.76,14
0.71,0.77,15
0.71,0.78,12.133
0.71,0.79,10.25
0.71,0.8,9
0.71,0.81,8.15
0.71,0.82,7.3
0.71,0.83,6.35
0.71,0.84,5.5
0.71,0.85,5.35
0.71,0.86,5.15
0.71,0.87,4.45
0.71,0.88,4.2
0.71,0.89,3.85
0.71,0.9,3.5
0.71,0.91,3.25
0.71,0.92,3.15
0.71,0.93,2.5
0.71,0.94,2.6
0.71,0.95,2.05
0.71,0.96,1.5
0.71,0.97,1
0.71,0.98,1
0.71,0.99,1
0.71,1,1
0.72,0.6,1000
0.72,0.61,1000
0.72,0.62,1000
0.72,0.63,1000
0.72,0.64,1000
0.72,0.65,1000
0.72,0.66,1000
0.72,0.67,1000
0.72,0.68,1000
0.72,0.69,1000
0.72,0.7,1000
0.72,0.71,1000
0.72,0.72,1000
0.72,0.73,1000
0.72,0.74,1000
0.72,0.75,1000
0.72,0.76,23
0.72,0.77,15.733
0.72,0.78,11.882
0.72,0.79,9.35
0.72,0.8,7.95
0.72,0.81,7.65
0.72,0.82,6.85
0.72,0.83,6.35
0.72,0.84,5.5
0.72,0.85,5.3
0.72,0.86,4.85
0.72,0.87,4.45
0.72,0.88,4.15
0.72,0.89,3.75
0.72,0.9,3.55
0.72,0.91,3.15
0.72,0.92,3.1
0.72,0.93,2.65
0.72,0.94,2.4
0.72,0.95,2.1
0.72,0.96,1.25
0.72,0.97,1
0.72,0.98,1
0.72,0.99,1
0.72,1,1
0.73,0.6,1000
0.73,0.61,1000
0.73,0.62,1000
0.73,0.63,1000
0.73,0.64,1000
0.73,0.65,1000
0.73,0.66,1000
0.73,0.67,1000
0.73,0.68,1000
0.73,0.69,1000
0.73,0.7,1000
0.73,0.71,1000
0.73,0.72,1000
0.73,0.73,1000
0.73,0.74,1000
0.73,0.75,17
0.73,0.76,13.167
0.73,0.77,13.111
0.73,0.78,10.45
0.73,0.79,8.95
0.73,0.8,7.85
0.73,0.81,7.2
0.73,0.82,6.55
0.73,0.83,6.25
0.73,0.84,5.5
0.73,0.85,5.2
0.73,0.86,4.8
0.73,0.87,4.3
0.73,0.88,4.1
0.73,0.89,3.7
0.73,0.9,3.2
0.73,0.91,3.1
0.73,0.92,3.1
0.73,0.93,2.6
0.73,0.94,2.25
0.73,0.95,2
0.73,0.96,1.25
0.73,0.97,1
0.73,0.98,1
0.73,0.99,1
0.73,1,1
0.74,0.6,1000
0.74,0.61,1000
0.74,0.62,1000
0.74,0.63,1000
0.74,0.64,1000
0.74,0.65,1000
0.74,0.66,1000
0.74,0.67,1000
0.74,0.68,1000
0.74,0.69,1000
0.74,0.7,1000
0.74,0.71,1000
0.74,0.72,1000
0.74,0.73,1000
0.74,0.74,1000
0.74,0.75,16
0.74,0.76,13.615
0.74,0.77,11.95
0.74,0.78,9.45
0.74,0.79,8.15
0.74,0.8,7.55
0.74,0.81,6.85
0.74,0.82,6.2
0.74,0.83,5.75
0.74,0.84,5.6
0.74,0.85,4.9
0.74,0.86,4.45
0.74,0.87,4.55
0.74,0.88,4
0.74,0.89,3.8
0.74,0.9,3.4
0.74,0.91,3.3
0.74,0.92,3
0.74,0.93,2.65
0.74,0.94,2.25
0.74,0.95,2.15
0.74,0.96,1.2
0.74,0.97,1
0.74,0.98,1
0.74,0.99,1
0.74,1,1
0.75,0.6,1000
0.75,0.61,1000
0.75,0.62,1000
0.75,0.63,1000
0.75,0.64,1000
0.75,0.65,1000
0.75,0.66,1000
0.75,0.67,1000
0.75,0.68,1000
0.75,0.69,1000
0.75,0.7,1000
0.75,0.71,1000
0.75,0.72,1000
0.75,0.73,1000
0.75,0.74,18.5
0.75,0.75,14.8
0.75,0.76,13.312
0.75,0.77,10.85
0.75,0.78,9.7
0.75,0.79,8.05
0.75,0.8,7.3
0.75,0.81,6.55
0.75,0.82,6.05
0.75,0.83,5.7
0.75,0.84,5.4
0.75,0.85,4.8
0.75,0.86,4.65
0.75,0.87,4.35
0.75,0.88,3.8
0.75,0.89,3.75
0.75,0.9,3.25
0.75,0.91,3.05
0.75,0.92,2.85
0.75,0.93,2.5
0.75,0.94,2.05
0.75,0.95,2
0.75,0.96,1.3
0.75,0.97,1
0.75,0.98,1
0.75,0.99,1
0.75,1,1
0.76,0.6,1000
0.76,0.61,1000
0.76,0.62,1000
0.76,0.63,1000
0.76,0.64,1000
0.76,0.65,1000
0.76,0.66,1000
0.76,0.67,1000
0.76,0.68,1000
0.76,0.69,1000
0.76,0.7,1000
0.76,0.71,1000
0.76,0.72,1000
0.76,0.73,1000
0.76,0.74,20
0.76,0.75,14.308
0.76,0.76,11.35
0.76,0.77,9.7
0.76,0.78,8.25
0.76,0.79,7.9
0.76,0.8,7.2
0.76,0.81,6.4
0.76,0.82,5.7
0.76,0.83,5.35
0.76,0.84,5
0.76,0.85,4.8
0.76,0.86,4.45
0.76,0.87,4.05
0.76,0.88,3.85
0.76,0.89,3.45
0.76,0.9,3.2
0.76,0.91,3.1
0.76,0.92,2.85
0.76,0.93,2.55
0.76,0.94,2.1
0.76,0.95,2
0.76,0.96,1.3
0.76,0.97,1
0.76,0.98,1
0.76,0.99,1
0.76,1,1
0.77,0.6,1000
0.77,0.61,1000
0.77,0.62,1000
0.77,0.63,1000
0.77,0.64,1000
0.77,0.65,1000
0.77,0.66,1000
0.77,0.67,1000
0.77,0.68,1000
0.77,0.69,1000
0.77,0.7,1000
0.77,0.71,1000
0.77,0.72,1000
0.77,0.73,25
0.77,0.74,15.6
0.77,0.75,12.889
0.77,0.76,10.45
0.77,0.77,8.95
0.77,0.78,7.75
0.77,0.79,7.35
0.77,0.8,7
0.77,0.81,6.15
0.77,0.82,5.75
0.77,0.83,5.4
0.77,0.84,5.15
0.77,0.85,4.65
0.77,0.86,4.4
0.77,0.87,4
0.77,0.88,3.75
0.77,0.89,3.3
0.77,0.9,3.1
0.77,0.91,3.1
0.77,0.92,2.9
0.77,0.93,2.65
0.77,0.94,2.35
0.77,0.95,2
0.77,0.96,1.3
0.77,0.97,1
0.77,0.98,1
0.77,0.99,1
0.77,1,1
0.78,0.6,1000
0.78,0.61,1000
0.78,0.62,1000
0.78,0.63,1000
0.78,0.64,1000
0.78,0.65,1000
0.78,0.66,1000
0.78,0.67,1000
0.78,0.68,1000
0.78,0.69,1000
0.78,0.7,1000
0.78,0.71,1000
0.78,0.72,1000
0.78,0.73,16.6
0.78,0.74,13.118
0.78,0.75,11.45
0.78,0.76,10.25
0.78,0.77,8.5
0.78,0.78,7.75
0.78,0.79,7.05
0.78,0.8,6.7
0.78,0.81,6.05
0.78,0.82,5.55
0.78,0.83,5.55
0.78,0.84,5.05
0.78,0.85,4.8
0.78,0.86,4.35
0.78,0.87,4.1
0.78,0.88,3.7
0.78,0.89,3.5
0.78,0.9,3.2
0.78,0.91,3
0.78,0.92,2.95
0.78,0.93,2.45
0.78,0.94,2.2
0.78,0.95,2.05
0.78,0.96,1.2
0.78,0.97,1
0.78,0.98,1
0.78,0.99,1
0.78,1,1
0.79,0.6,1000
0.79,0.61,1000
0.79,0.62,1000
0.79,0.63,1000
0.79,0.64,1000
0.79,0.65,1000
0.79,0.66,1000
0.79,0.67,1000
0.79,0.68,1000
0.79,0.69,1000
0.79,0.7,1000
0.79,0.71,1000
0.79,0.72,15
0.79,0.73,15.25
0.79,0.74,13.316
0.79,0.75,10.5
0.79,0.76,8.65
0.79,0.77,8.2
0.79,0.78,7.5
0.79,0.79,6.8
0.79,0.8,6.5
0.79,0.81,5.85
0.79,0.82,5.55
0.79,0.83,5.15
0.79,0.84,4.95
0.79,0.85,4.35
0.79,0.86,4.15
0.79,0.87,4.05
0.79,0.88,3.6
0.79,0.89,3.25
0.79,0.9,3.05
0.79,0.91,3.05
0.79,0.92,2.85
0.79,0.93,2.5
0.79,0.94,2.15
0.79,0.95,2.05
0.79,0.96,1.25
0.79,0.97,1
0.79,0.98,1
0.79,0.99,1
0.79,1,1
0.8,0.6,1000
0.8,0.61,1000
0.8,0.62,1000
0.8,0.63,1000
0.8,0.64,1000
0.8,0.65,1000
0.8,0.66,1000
0.8,0.67,1000
0.8,0.68,1000
0.8,0.69,1000
0.8,0.7,1000
0.8,0.71,1000
