Drive Homozygote Fitness,Introduction Frequency,Generations to 99% drive-carrying individuals
0.67,0.6,7.25
0.67,0.61,7
0.67,0.62,6
0.67,0.63,6
0.67,0.64,5.7
0.67,0.65,5.1
0.67,0.66,5
0.67,0.67,5
0.67,0.68,4.8
0.67,0.69,4.1
0.67,0.7,4
0.68,0,1000
0.68,0.01,1000
0.68,0.02,1000
0.68,0.03,1000
0.68,0.04,1000
0.68,0.05,1000
0.68,0.06,1000
0.68,0.07,1000
0.68,0.08,1000
0.68,0.09,1000
0.68,0.1,1000
0.68,0.11,1000
0.68,0.12,1000
0.68,0.13,1000
0.68,0.14,1000
0.68,0.15,1000
0.68,0.16,1000
0.68,0.17,1000
0.68,0.18,1000
0.68,0.19,1000
0.68,0.2,1000
0.68,0.21,1000
0.68,0.22,1000
0.68,0.23,1000
0.68,0.24,1000
0.68,0.25,1000
0.68,0.26,1000
0.68,0.27,1000
0.68,0.28,1000
0.68,0.29,1000
0.68,0.3,1000
0.68,0.31,1000
0.68,0.32,1000
0.68,0.33,1000
0.68,0.34,1000
0.68,0.35,1000
0.68,0.36,1000
0.68,0.37,1000
0.68,0.38,1000
0.68,0.39,1000
0.68,0.4,1000
0.68,0.41,1000
0.68,0.42,1000
0.68,0.43,1000
0.68,0.44,1000
0.68,0.45,1000
0.68,0.46,1000
0.68,0.47,1000
0.68,0.48,1000
0.68,0.49,1000
0.68,0.5,1000
0.68,0.51,1000
0.68,0.52,1000
0.68,0.53,1000
0.68,0.54,1000
0.68,0.55,1000
0.68,0.56,12.812
0.68,0.57,9.55
0.68,0.58,8.05
0.68,0.59,7.4
0.68,0.6,7
0.68,0.61,6
0.68,0.62,6
0.68,0.63,5.8
0.68,0.64,5
0.68,0.65,5
0.68,0.66,5
0.68,0.67,5
0.68,0.68,4.2
0.68,0.69,4
0.68,0.7,4
0.69,0,1000
0.69,0.01,1000
0.69,0.02,1000
0.69,0.03,1000
0.69,0.04,1000
0.69,0.05,1000
0.69,0.06,1000
0.69,0.07,1000
0.69,0.08,1000
0.69,0.09,1000
0.69,0.1,1000
0.69,0.11,1000
0.69,0.12,1000
0.69,0.13,1000
0.69,0.14,1000
0.69,0.15,1000
0.69,0.16,1000
0.69,0.17,1000
0.69,0.18,1000
0.69,0.19,1000
0.69,0.2,1000
0.69,0.21,1000
0.69,0.22,1000
0.69,0.23,1000
0.69,0.24,1000
0.69,0.25,1000
0.69,0.26,1000
0.69,0.27,1000
0.69,0.28,1000
0.69,0.29,1000
0.69,0.3,1000
0.69,0.31,1000
0.69,0.32,1000
0.69,0.33,1000
0.69,0.34,1000
0.69,0.35,1000
0.69,0.36,1000
0.69,0.37,1000
0.69,0.38,1000
0.69,0.39,1000
0.69,0.4,1000
0.69,0.41,1000
0.69,0.42,1000
0.69,0.43,1000
0.69,0.44,1000
0.69,0.45,1000
0.69,0.46,1000
0.69,0.47,1000
0.69,0.48,1000
0.69,0.49,1000
0.69,0.5,1000
0.69,0.51,1000
0.69,0.52,1000
0.69,0.53,1000
0.69,0.54,1000
0.69,0.55,13.333
0.69,0.56,10.1
0.69,0.57,8.5
0.69,0.58,7.55
0.69,0.59,6.95
0.69,0.6,6.3
0.69,0.61,6
0.69,0.62,6
0.69,0.63,5.1
0.69,0.64,5
0.69,0.65,5
0.69,0.66,5
0.69,0.67,4.5
0.69,0.68,4
0.69,0.69,4
0.69,0.7,4
0.7,0,1000
0.7,0.01,1000
0.7,0.02,1000
0.7,0.03,1000
0.7,0.04,1000
0.7,0.05,1000
0.7,0.06,1000
0.7,0.07,1000
0.7,0.08,1000
0.7,0.09,1000
0.7,0.1,1000
0.7,0.11,1000
0.7,0.12,1000
0.7,0.13,1000
0.7,0.14,1000
0.7,0.15,1000
0.7,0.16,1000
0.7,0.17,1000
0.7,0.18,1000
0.7,0.19,1000
0.7,0.2,1000
0.7,0.21,1000
0.7,0.22,1000
0.7,0.23,1000
0.7,0.24,1000
0.7,0.25,1000
0.7,0.26,1000
0.7,0.27,1000
0.7,0.28,1000
0.7,0.29,1000
0.7,0.3,1000
0.7,0.31,1000
0.7,0.32,1000
0.7,0.33,1000
0.7,0.34,1000
0.7,0.35,1000
0.7,0.36,1000
0.7,0.37,1000
0.7,0.38,1000
0.7,0.39,1000
0.7,0.4,1000
0.7,0.41,1000
0.7,0.42,1000
0.7,0.43,1000
0.7,0.44,1000
0.7,0.45,1000
0.7,0.46,1000
0.7,0.47,1000
0.7,0.48,1000
0.7,0.49,1000
0.7,0.5,1000
0.7,0.51,1000
0.7,0.52,1000
0.7,0.53,1000
0.7,0.54,13.273
0.7,0.55,10.55
0.7,0.56,8.7
0.7,0.57,7.85
0.7,0.58,7
0.7,0.59,6.75
0.7,0.6,6
0.7,0.61,6
0.7,0.62,5.6
0.7,0.63,5
0.7,0.64,5
0.7,0.65,5
0.7,0.66,4.9
0.7,0.67,4.1
0.7,0.68,4
0.7,0.69,4
0.7,0.7,4
0.71,0,1000
0.71,0.01,1000
0.71,0.02,1000
0.71,0.03,1000
0.71,0.04,1000
0.71,0.05,1000
0.71,0.06,1000
0.71,0.07,1000
0.71,0.08,1000
0.71,0.09,1000
0.71,0.1,1000
0.71,0.11,1000
0.71,0.12,1000
0.71,0.13,1000
0.71,0.14,1000
0.71,0.15,1000
0.71,0.16,1000
0.71,0.17,1000
0.71,0.18,1000
0.71,0.19,1000
0.71,0.2,1000
0.71,0.21,1000
0.71,0.22,1000
0.71,0.23,1000
0.71,0.24,1000
0.71,0.25,1000
0.71,0.26,1000
0.71,0.27,1000
0.71,0.28,1000
0.71,0.29,1000
0.71,0.3,1000
0.71,0.31,1000
0.71,0.32,1000
0.71,0.33,1000
0.71,0.34,1000
0.71,0.35,1000
0.71,0.36,1000
0.71,0.37,1000
0.71,0.38,1000
0.71,0.39,1000
0.71,0.4,1000
0.71,0.41,1000
0.71,0.42,1000
0.71,0.43,1000
0.71,0.44,1000
0.71,0.45,1000
0.71,0.46,1000
0.71,0.47,1000
0.71,0.48,1000
0.71,0.49,1000
0.71,0.5,1000
0.71,0.51,1000
0.71,0.52,1000
0.71,0.53,13.667
0.71,0.54,10.9
0.71,0.55,8.95
0.71,0.56,7.95
0.71,0.57,7.15
0.71,0.58,6.85
0.71,0.59,6
0.71,0.6,6
0.71,0.61,5.6
0.71,0.62,5
0.71,0.63,5
0.71,0.64,5
0.71,0.65,5
0.71,0.66,4.4
0.71,0.67,4
0.71,0.68,4
0.71,0.69,4
0.71,0.7,4
0.72,0,1000
0.72,0.01,1000
0.72,0.02,1000
0.72,0.03,1000
0.72,0.04,1000
0.72,0.05,1000
0.72,0.06,1000
0.72,0.07,1000
0.72,0.08,1000
0.72,0.09,1000
0.72,0.1,1000
0.72,0.11,1000
0.72,0.12,1000
0.72,0.13,1000
0.72,0.14,1000
0.72,0.15,1000
0.72,0.16,1000
0.72,0.17,1000
0.72,0.18,1000
0.72,0.19,1000
0.72,0.2,1000
0.72,0.21,1000
0.72,0.22,1000
0.72,0.23,1000
0.72,0.24,1000
0.72,0.25,1000
0.72,0.26,1000
0.72,0.27,1000
0.72,0.28,1000
0.72,0.29,1000
0.72,0.3,1000
0.72,0.31,1000
0.72,0.32,1000
0.72,0.33,1000
0.72,0.34,1000
0.72,0.35,1000
0.72,0.36,1000
0.72,0.37,1000
0.72,0.38,1000
0.72,0.39,1000
0.72,0.4,1000
0.72,0.41,1000
0.72,0.42,1000
0.72,0.43,1000
0.72,0.44,1000
0.72,0.45,1000
0.72,0.46,1000
0.72,0.47,1000
0.72,0.48,1000
0.72,0.49,1000
0.72,0.5,1000
0.72,0.51,1000
0.72,0.52,13.5
0.72,0.53,11.316
0.72,0.54,9.4
0.72,0.55,8.05
0.72,0.56,7.25
0.72,0.57,6.9
0.72,0.58,6.05
0.72,0.59,6
0.72,0.6,5.95
0.72,0.61,5.1
0.72,0.62,5
0.72,0.63,5
0.72,0.64,5
0.72,0.65,4.6
0.72,0.66,4
0.72,0.67,4
0.72,0.68,4
0.72,0.69,4
0.72,0.7,4
0.73,0,1000
0.73,0.01,1000
0.73,0.02,1000
0.73,0.03,1000
0.73,0.04,1000
0.73,0.05,1000
0.73,0.06,1000
0.73,0.07,1000
0.73,0.08,1000
0.73,0.09,1000
0.73,0.1,1000
0.73,0.11,1000
0.73,0.12,1000
0.73,0.13,1000
0.73,0.14,1000
0.73,0.15,1000
0.73,0.16,1000
0.73,0.17,1000
0.73,0.18,1000
0.73,0.19,1000
0.73,0.2,1000
0.73,0.21,1000
0.73,0.22,1000
0.73,0.23,1000
0.73,0.24,1000
0.73,0.25,1000
0.73,0.26,1000
0.73,0.27,1000
0.73,0.28,1000
0.73,0.29,1000
0.73,0.3,1000
0.73,0.31,1000
0.73,0.32,1000
0.73,0.33,1000
0.73,0.34,1000
0.73,0.35,1000
0.73,0.36,1000
0.73,0.37,1000
0.73,0.38,1000
0.73,0.39,1000
0.73,0.4,1000
0.73,0.41,1000
0.73,0.42,1000
0.73,0.43,1000
0.73,0.44,1000
0.73,0.45,1000
0.73,0.46,1000
0.73,0.47,1000
0.73,0.48,1000
0.73,0.49,1000
0.73,0.5,1000
0.73,0.51,1000
0.73,0.52,12.684
0.73,0.53,9.8
0.73,0.54,8.25
0.73,0.55,7.45
0.73,0.56,7
0.73,0.57,6.4
0.73,0.58,6
0.73,0.59,6
0.73,0.6,5.35
0.73,0.61,5
0.73,0.62,5
0.73,0.63,5
0.73,0.64,4.9
0.73,0.65,4.2
0.73,0.66,4
0.73,0.67,4
0.73,0.68,4
0.73,0.69,4
0.73,0.7,4
0.74,0,1000
0.74,0.01,1000
0.74,0.02,1000
0.74,0.03,1000
0.74,0.04,1000
0.74,0.05,1000
0.74,0.06,1000
0.74,0.07,1000
0.74,0.08,1000
0.74,0.09,1000
0.74,0.1,1000
0.74,0.11,1000
0.74,0.12,1000
0.74,0.13,1000
0.74,0.14,1000
0.74,0.15,1000
0.74,0.16,1000
0.74,0.17,1000
0.74,0.18,1000
0.74,0.19,1000
0.74,0.2,1000
0.74,0.21,1000
0.74,0.22,1000
0.74,0.23,1000
0.74,0.24,1000
0.74,0.25,1000
0.74,0.26,1000
0.74,0.27,1000
0.74,0.28,1000
0.74,0.29,1000
0.74,0.3,1000
0.74,0.31,1000
0.74,0.32,1000
0.74,0.33,1000
0.74,0.34,1000
0.74,0.35,1000
0.74,0.36,1000
0.74,0.37,1000
0.74,0.38,1000
0.74,0.39,1000
0.74,0.4,1000
0.74,0.41,1000
0.74,0.42,1000
0.74,0.43,1000
0.74,0.44,1000
0.74,0.45,1000
0.74,0.46,1000
0.74,0.47,1000
0.74,0.48,1000
0.74,0.49,1000
0.74,0.5,15
0.74,0.51,14.111
0.74,0.52,9.9
0.74,0.53,8.5
0.74,0.54,7.75
0.74,0.55,7
0.74,0.56,6.55
0.74,0.57,6
0.74,0.58,6
0.74,0.59,5.7
0.74,0.6,5
0.74,0.61,5
0.74,0.62,5
0.74,0.63,5
0.74,0.64,4.5
0.74,0.65,4
0.74,0.66,4
0.74,0.67,4
0.74,0.68,4
0.74,0.69,4
0.74,0.7,4
0.75,0,1000
0.75,0.01,1000
0.75,0.02,1000
0.75,0.03,1000
0.75,0.04,1000
0.75,0.05,1000
0.75,0.06,1000
0.75,0.07,1000
0.75,0.08,1000
0.75,0.09,1000
0.75,0.1,1000
0.75,0.11,1000
0.75,0.12,1000
0.75,0.13,1000
0.75,0.14,1000
0.75,0.15,1000
0.75,0.16,1000
0.75,0.17,1000
0.75,0.18,1000
0.75,0.19,1000
0.75,0.2,1000
0.75,0.21,1000
0.75,0.22,1000
0.75,0.23,1000
0.75,0.24,1000
0.75,0.25,1000
0.75,0.26,1000
0.75,0.27,1000
0.75,0.28,1000
0.75,0.29,1000
0.75,0.3,1000
0.75,0.31,1000
0.75,0.32,1000
0.75,0.33,1000
0.75,0.34,1000
0.75,0.35,1000
0.75,0.36,1000
0.75,0.37,1000
0.75,0.38,1000
0.75,0.39,1000
0.75,0.4,1000
0.75,0.41,1000
0.75,0.42,1000
0.75,0.43,1000
0.75,0.44,1000
0.75,0.45,1000
0.75,0.46,1000
0.75,0.47,1000
0.75,0.48,1000
0.75,0.49,1000
0.75,0.5,14.067
0.75,0.51,10.65
0.75,0.52,8.75
0.75,0.53,7.85
0.75,0.54,7
0.75,0.55,6.85
0.75,0.56,6.1
0.75,0.57,6
0.75,0.58,5.9
0.75,0.59,5.1
0.75,0.6,5
0.75,0.61,5
0.75,0.62,5
0.75,0.63,4.9
0.75,0.64,4.1
0.75,0.65,4
0.75,0.66,4
0.75,0.67,4
0.75,0.68,4
0.75,0.69,4
0.75,0.7,4
0.76,0,1000
0.76,0.01,1000
0.76,0.02,1000
0.76,0.03,1000
0.76,0.04,1000
0.76,0.05,1000
0.76,0.06,1000
0.76,0.07,1000
0.76,0.08,1000
0.76,0.09,1000
0.76,0.1,1000
0.76,0.11,1000
0.76,0.12,1000
0.76,0.13,1000
0.76,0.14,1000
0.76,0.15,1000
0.76,0.16,1000
0.76,0.17,1000
0.76,0.18,1000
0.76,0.19,1000
0.76,0.2,1000
0.76,0.21,1000
0.76,0.22,1000
0.76,0.23,1000
0.76,0.24,1000
0.76,0.25,1000
0.76,0.26,1000
0.76,0.27,1000
0.76,0.28,1000
0.76,0.29,1000
0.76,0.3,1000
0.76,0.31,1000
0.76,0.32,1000
0.76,0.33,1000
0.76,0.34,1000
0.76,0.35,1000
0.76,0.36,1000
0.76,0.37,1000
0.76,0.38,1000
0.76,0.39,1000
0.76,0.4,1000
0.76,0.41,1000
0.76,0.42,1000
0.76,0.43,1000
0.76,0.44,1000
0.76,0.45,1000
0.76,0.46,1000
0.76,0.47,1000
0.76,0.48,1000
0.76,0.49,15.6
0.76,0.5,11.3
0.76,0.51,8.95
0.76,0.52,7.95
0.76,0.53,7.15
0.76,0.54,7
0.76,0.55,6.2
0.76,0.56,6
0.76,0.57,6
0.76,0.58,5.35
0.76,0.59,5
0.76,0.6,5
0.76,0.61,5
0.76,0.62,5
0.76,0.63,4.3
0.76,0.64,4
0.76,0.65,4
0.76,0.66,4
0.76,0.67,4
0.76,0.68,4
0.76,0.69,4
0.76,0.7,4
0.77,0,1000
0.77,0.01,1000
0.77,0.02,1000
0.77,0.03,1000
0.77,0.04,1000
0.77,0.05,1000
0.77,0.06,1000
0.77,0.07,1000
0.77,0.08,1000
0.77,0.09,1000
0.77,0.1,1000
0.77,0.11,1000
0.77,0.12,1000
0.77,0.13,1000
0.77,0.14,1000
0.77,0.15,1000
0.77,0.16,1000
0.77,0.17,1000
0.77,0.18,1000
0.77,0.19,1000
0.77,0.2,1000
0.77,0.21,1000
0.77,0.22,1000
0.77,0.23,1000
0.77,0.24,1000
0.77,0.25,1000
0.77,0.26,1000
0.77,0.27,1000
0.77,0.28,1000
0.77,0.29,1000
0.77,0.3,1000
0.77,0.31,1000
0.77,0.32,1000
0.77,0.33,1000
0.77,0.34,1000
0.77,0.35,1000
0.77,0.36,1000
0.77,0.37,1000
0.77,0.38,1000
0.77,0.39,1000
0.77,0.4,1000
0.77,0.41,1000
0.77,0.42,1000
0.77,0.43,1000
0.77,0.44,1000
0.77,0.45,1000
0.77,0.46,1000
0.77,0.47,1000
0.77,0.48,17
0.77,0.49,11.7
0.77,0.5,9.25
0.77,0.51,8.1
0.77,0.52,7.35
0.77,0.53,7
0.77,0.54,6.65
0.77,0.55,6
0.77,0.56,6
0.77,0.57,5.7
0.77,0.58,5
0.77,0.59,5
0.77,0.6,5
0.77,0.61,5
0.77,0.62,5
0.77,0.63,4
0.77,0.64,4
0.77,0.65,4
0.77,0.66,4
0.77,0.67,4
0.77,0.68,4
0.77,0.69,4
0.77,0.7,3.4
0.78,0,1000
0.78,0.01,1000
0.78,0.02,1000
0.78,0.03,1000
0.78,0.04,1000
0.78,0.05,1000
0.78,0.06,1000
0.78,0.07,1000
0.78,0.08,1000
0.78,0.09,1000
0.78,0.1,1000
0.78,0.11,1000
0.78,0.12,1000
0.78,0.13,1000
0.78,0.14,1000
0.78,0.15,1000
0.78,0.16,1000
0.78,0.17,1000
0.78,0.18,1000
0.78,0.19,1000
0.78,0.2,1000
0.78,0.21,1000
0.78,0.22,1000
0.78,0.23,1000
0.78,0.24,1000
0.78,0.25,1000
0.78,0.26,1000
0.78,0.27,1000
0.78,0.28,1000
0.78,0.29,1000
0.78,0.3,1000
0.78,0.31,1000
0.78,0.32,1000
0.78,0.33,1000
0.78,0.34,1000
0.78,0.35,1000
0.78,0.36,1000
0.78,0.37,1000
0.78,0.38,1000
0.78,0.39,1000
0.78,0.4,1000
0.78,0.41,1000
0.78,0.42,1000
0.78,0.43,1000
0.78,0.44,1000
0.78,0.45,1000
0.78,0.46,1000
0.78,0.47,1000
0.78,0.48,12.556
0.78,0.49,9.8
0.78,0.5,8.1
0.78,0.51,7.75
0.78,0.52,7
0.78,0.53,6.9
0.78,0.54,6.05
0.78,0.55,6
0.78,0.56,5.85
0.78,0.57,5.1
0.78,0.58,5
0.78,0.59,5
0.78,0.6,5
0.78,0.61,4.9
0.78,0.62,4.3
0.78,0.63,4
0.78,0.64,4
0.78,0.65,4
0.78,0.66,4
0.78,0.67,4
0.78,0.68,4
0.78,0.69,3.9
0.78,0.7,3.3
0.79,0,1000
0.79,0.01,1000
0.79,0.02,1000
0.79,0.03,1000
0.79,0.04,1000
0.79,0.05,1000
0.79,0.06,1000
0.79,0.07,1000
0.79,0.08,1000
0.79,0.09,1000
0.79,0.1,1000
0.79,0.11,1000
0.79,0.12,1000
0.79,0.13,1000
0.79,0.14,1000
0.79,0.15,1000
0.79,0.16,1000
0.79,0.17,1000
0.79,0.18,1000
0.79,0.19,1000
0.79,0.2,1000
0.79,0.21,1000
0.79,0.22,1000
0.79,0.23,1000
0.79,0.24,1000
0.79,0.25,1000
0.79,0.26,1000
0.79,0.27,1000
0.79,0.28,1000
0.79,0.29,1000
0.79,0.3,1000
0.79,0.31,1000
0.79,0.32,1000
0.79,0.33,1000
0.79,0.34,1000
0.79,0.35,1000
0.79,0.36,1000
0.79,0.37,1000
0.79,0.38,1000
0.79,0.39,1000
0.79,0.4,1000
0.79,0.41,1000
0.79,0.42,1000
0.79,0.43,1000
0.79,0.44,1000
0.79,0.45,1000
0.79,0.46,1000
0.79,0.47,13.889
0.79,0.48,10.2
0.79,0.49,8.85
0.79,0.5,8
0.79,0.51,7.1
0.79,0.52,6.9
0.79,0.53,6
0.79,0.54,6
0.79,0.55,6
0.79,0.56,5.2
0.79,0.57,5
0.79,0.58,5
0.79,0.59,5
0.79,0.6,5
0.79,0.61,4.5
0.79,0.62,4
0.79,0.63,4
0.79,0.64,4
0.79,0.65,4
0.79,0.66,4
0.79,0.67,4
0.79,0.68,4
0.79,0.69,3.6
0.79,0.7,3
0.8,0,1000
0.8,0.01,1000
0.8,0.02,1000
0.8,0.03,1000
0.8,0.04,1000
0.8,0.05,1000
0.8,0.06,1000
0.8,0.07,1000
0.8,0.08,1000
0.8,0.09,1000
0.8,0.1,1000
0.8,0.11,1000
0.8,0.12,1000
0.8,0.13,1000
0.8,0.14,1000
0.8,0.15,1000
0.8,0.16,1000
0.8,0.17,1000
0.8,0.18,1000
0.8,0.19,1000
0.8,0.2,1000
0.8,0.21,1000
0.8,0.22,1000
0.8,0.23,1000
0.8,0.24,1000
0.8,0.25,1000
0.8,0.26,1000
0.8,0.27,1000
0.8,0.28,1000
0.8,0.29,1000
0.8,0.3,1000
0.8,0.31,1000
0.8,0.32,1000
0.8,0.33,1000
0.8,0.34,1000
0.8,0.35,1000
0.8,0.36,1000
0.8,0.37,1000
0.8,0.38,1000
0.8,0.39,1000
0.8,0.4,1000
0.8,0.41,1000
0.8,0.42,1000
0.8,0.43,1000
0.8,0.44,1000
0.8,0.45,1000
0.8,0.46,14
0.8,0.47,10.7
0.8,0.48,9.1
0.8,0.49,8.05
0.8,0.5,7.45
0.8,0.51,7
0.8,0.52,6.3
0.8,0.53,6
0.8,0.54,6
0.8,0.55,5.75
0.8,0.56,5
0.8,0.57,5
0.8,0.58,5
0.8,0.59,5
0.8,0.6,4.9
0.8,0.61,4.1
0.8,0.62,4
0.8,0.63,4
0.8,0.64,4
0.8,0.65,4
0.8,0.66,4
0.8,0.67,4
0.8,0.68,3.8
0.8,0.69,3.1
0.8,0.7,3
0.81,0,1000
0.81,0.01,1000
0.81,0.02,1000
0.81,0.03,1000
0.81,0.04,1000
0.81,0.05,1000
0.81,0.06,1000
0.81,0.07,1000
0.81,0.08,1000
0.81,0.09,1000
0.81,0.1,1000
0.81,0.11,1000
0.81,0.12,1000
0.81,0.13,1000
0.81,0.14,1000
0.81,0.15,1000
0.81,0.16,1000
0.81,0.17,1000
0.81,0.18,1000
0.81,0.19,1000
0.81,0.2,1000
0.81,0.21,1000
0.81,0.22,1000
0.81,0.23,1000
0.81,0.24,1000
0.81,0.25,1000
0.81,0.26,1000
0.81,0.27,1000
0.81,0.28,1000
0.81,0.29,1000
0.81,0.3,1000
0.81,0.31,1000
0.81,0.32,1000
0.81,0.33,1000
0.81,0.34,1000
0.81,0.35,1000
0.81,0.36,1000
0.81,0.37,1000
0.81,0.38,1000
0.81,0.39,1000
0.81,0.4,1000
0.81,0.41,1000
0.81,0.42,1000
0.81,0.43,1000
0.81,0.44,1000
0.81,0.45,17
0.81,0.46,11.75
0.81,0.47,9.35
0.81,0.48,8.1
0.81,0.49,7.2
0.81,0.5,7
0.81,0.51,6.9
0.81,0.52,6.15
0.81,0.53,6
0.81,0.54,6
0.81,0.55,5.2
0.81,0.56,5
0.81,0.57,5
0.81,0.58,5
0.81,0.59,4.95
0.81,0.6,4.5
0.81,0.61,4
0.81,0.62,4
0.81,0.63,4
0.81,0.64,4
0.81,0.65,4
0.81,0.66,4
0.81,0.67,4
0.81,0.68,3.4
0.81,0.69,3
0.81,0.7,3
0.82,0,1000
0.82,0.01,1000
0.82,0.02,1000
0.82,0.03,1000
0.82,0.04,1000
0.82,0.05,1000
0.82,0.06,1000
0.82,0.07,1000
0.82,0.08,1000
0.82,0.09,1000
0.82,0.1,1000
0.82,0.11,1000
0.82,0.12,1000
0.82,0.13,1000
0.82,0.14,1000
0.82,0.15,1000
0.82,0.16,1000
0.82,0.17,1000
0.82,0.18,1000
0.82,0.19,1000
0.82,0.2,1000
0.82,0.21,1000
0.82,0.22,1000
0.82,0.23,1000
0.82,0.24,1000
0.82,0.25,1000
0.82,0.26,1000
0.82,0.27,1000
0.82,0.28,1000
0.82,0.29,1000
0.82,0.3,1000
0.82,0.31,1000
0.82,0.32,1000
0.82,0.33,1000
0.82,0.34,1000
0.82,0.35,1000
0.82,0.36,1000
0.82,0.37,1000
0.82,0.38,1000
0.82,0.39,1000
0.82,0.4,1000
0.82,0.41,1000
0.82,0.42,1000
0.82,0.43,1000
0.82,0.44,1000
0.82,0.45,12.812
0.82,0.46,9.95
0.82,0.47,8.8
0.82,0.48,8
0.82,0.49,7.1
0.82,0.5,6.9
0.82,0.51,6.1
0.82,0.52,6
0.82,0.53,6
0.82,0.54,5.4
0.82,0.55,5
0.82,0.56,5
0.82,0.57,5
0.82,0.58,5
0.82,0.59,4.8
0.82,0.6,4
0.82,0.61,4
0.82,0.62,4
0.82,0.63,4
0.82,0.64,4
0.82,0.65,4
0.82,0.66,4
0.82,0.67,3.8
0.82,0.68,3.2
0.82,0.69,3
0.82,0.7,3
0.83,0,1000
0.83,0.01,1000
0.83,0.02,1000
0.83,0.03,1000
0.83,0.04,1000
0.83,0.05,1000
0.83,0.06,1000
0.83,0.07,1000
0.83,0.08,1000
0.83,0.09,1000
0.83,0.1,1000
0.83,0.11,1000
0.83,0.12,1000
0.83,0.13,1000
0.83,0.14,1000
0.83,0.15,1000
0.83,0.16,1000
0.83,0.17,1000
0.83,0.18,1000
0.83,0.19,1000
0.83,0.2,1000
0.83,0.21,1000
0.83,0.22,1000
0.83,0.23,1000
0.83,0.24,1000
0.83,0.25,1000
0.83,0.26,1000
0.83,0.27,1000
0.83,0.28,1000
0.83,0.29,1000
0.83,0.3,1000
0.83,0.31,1000
0.83,0.32,1000
0.83,0.33,1000
0.83,0.34,1000
0.83,0.35,1000
0.83,0.36,1000
0.83,0.37,1000
0.83,0.38,1000
0.83,0.39,1000
0.83,0.4,1000
0.83,0.41,1000
0.83,0.42,1000
0.83,0.43,1000
0.83,0.44,13.5
0.83,0.45,10.5
0.83,0.46,8.75
0.83,0.47,8.05
0.83,0.48,7.15
0.83,0.49,7
0.83,0.5,6.2
0.83,0.51,6
0.83,0.52,6
0.83,0.53,5.85
0.83,0.54,5
0.83,0.55,5
0.83,0.56,5
0.83,0.57,5
0.83,0.58,5
0.83,0.59,4.05
0.83,0.6,4
0.83,0.61,4
0.83,0.62,4
0.83,0.63,4
0.83,0.64,4
0.83,0.65,4
0.83,0.66,4
0.83,0.67,3.3
0.83,0.68,3
0.83,0.69,3
0.83,0.7,3
0.84,0,1000
0.84,0.01,1000
0.84,0.02,1000
0.84,0.03,1000
0.84,0.04,1000
0.84,0.05,1000
0.84,0.06,1000
0.84,0.07,1000
0.84,0.08,1000
0.84,0.09,1000
0.84,0.1,1000
0.84,0.11,1000
0.84,0.12,1000
0.84,0.13,1000
0.84,0.14,1000
0.84,0.15,1000
0.84,0.16,1000
0.84,0.17,1000
0.84,0.18,1000
0.84,0.19,1000
0.84,0.2,1000
0.84,0.21,1000
0.84,0.22,1000
0.84,0.23,1000
0.84,0.24,1000
0.84,0.25,1000
0.84,0.26,1000
0.84,0.27,1000
0.84,0.28,1000
0.84,0.29,1000
0.84,0.3,1000
0.84,0.31,1000
0.84,0.32,1000
0.84,0.33,1000
0.84,0.34,1000
0.84,0.35,1000
0.84,0.36,1000
0.84,0.37,1000
0.84,0.38,1000
0.84,0.39,1000
0.84,0.4,1000
0.84,0.41,1000
0.84,0.42,1000
0.84,0.43,16.5
0.84,0.44,10.842
0.84,0.45,9.4
0.84,0.46,8.1
0.84,0.47,7.6
0.84,0.48,7
0.84,0.49,6.95
0.84,0.5,6
0.84,0.51,6
0.84,0.52,6
0.84,0.53,5.15
0.84,0.54,5
0.84,0.55,5
0.84,0.56,5
0.84,0.57,5
0.84,0.58,4.65
0.84,0.59,4
0.84,0.6,4
0.84,0.61,4
0.84,0.62,4
0.84,0.63,4
0.84,0.64,4
0.84,0.65,4
0.84,0.66,4
0.84,0.67,3.2
0.84,0.68,3
0.84,0.69,3
0.84,0.7,3
0.85,0,1000
0.85,0.01,1000
0.85,0.02,1000
0.85,0.03,1000
0.85,0.04,1000
0.85,0.05,1000
0.85,0.06,1000
0.85,0.07,1000
0.85,0.08,1000
0.85,0.09,1000
0.85,0.1,1000
0.85,0.11,1000
0.85,0.12,1000
0.85,0.13,1000
0.85,0.14,1000
0.85,0.15,1000
0.85,0.16,1000
0.85,0.17,1000
0.85,0.18,1000
0.85,0.19,1000
0.85,0.2,1000
0.85,0.21,1000
0.85,0.22,1000
0.85,0.23,1000
0.85,0.24,1000
0.85,0.25,1000
0.85,0.26,1000
0.85,0.27,1000
0.85,0.28,1000
0.85,0.29,1000
0.85,0.3,1000
0.85,0.31,1000
0.85,0.32,1000
0.85,0.33,1000
0.85,0.34,1000
0.85,0.35,1000
0.85,0.36,1000
0.85,0.37,1000
0.85,0.38,1000
0.85,0.39,1000
0.85,0.4,1000
0.85,0.41,1000
0.85,0.42,15.2
0.85,0.43,12.211
0.85,0.44,9.85
0.85,0.45,8.75
0.85,0.46,7.85
0.85,0.47,7.15
0.85,0.48,7
0.85,0.49,6.05
0.85,0.5,6
0.85,0.51,6
0.85,0.52,5.45
0.85,0.53,5
0.85,0.54,5
0.85,0.55,5
0.85,0.56,5
0.85,0.57,5
0.85,0.58,4.2
0.85,0.59,4
0.85,0.6,4
